order_id,restaurant_id,food_item,order_time,delivery_time,delivery_distance,order_value,delivery_method,traffic_condition,weather_condition,delivery_delay,route_taken,customer_id,age,gender,location,order_history,customer_rating,preferred_cuisine,order_frequency,loyalty_program,food_temperature,food_freshness,packaging_quality,food_condition,customer_satisfaction,small_route,bike_friendly_route,route_type,route_efficiency,traffic_avoidance
ORD000110,28,Pizza,2024-04-27,2024-04-27,14.26,21.52,Car,Medium,Sunny,-2.13,Route_1,CUST000110,18,Male,Ahmedabad,39,5,Italian,Weekly,No,Warm,5,5,Good,3,True,True,Mixed,0.2236718018388449,No
ORD000111,26,Shawarma,2024-12-11,2024-12-11,7.62,29.19,Bike,Medium,Sunny,-6.58,Route_4,CUST000111,19,Other,Bangalore,7,1,American,Weekly,No,Cold,4,3,Poor,4,False,True,Car-only,0.8118775117231263,Yes
ORD000112,43,Soup,2024-10-18,2024-10-18,13.59,38.85,Car,High,Snowy,0.13,Route_1,CUST000112,36,Other,Chennai,43,5,Mediterranean,Monthly,Yes,Cold,1,4,Poor,2,False,False,Car-only,0.1509372467025942,No
ORD000113,65,Soup,2024-09-20,2024-09-20,5.04,34.79,Car,Medium,Rainy,4.22,Route_2,CUST000113,24,Male,Jaipur,45,4,Italian,Weekly,No,Cold,3,5,Good,3,True,True,Bike-friendly,0.1788233509260973,No
ORD000114,99,Taccos,2024-02-10,2024-02-10,9.18,20.99,Bike,High,Sunny,-3.09,Route_1,CUST000114,38,Female,Lucknow,4,3,Asian,Monthly,No,Hot,4,3,Poor,2,True,False,Mixed,0.1892925938075074,No
ORD000115,14,Chicken rice,2024-09-03,2024-09-03,4.13,13.09,Walk,Medium,Sunny,-4.03,Route_4,CUST000115,51,Female,Chennai,47,5,Italian,Monthly,No,Cold,2,3,Fair,3,False,True,Mixed,0.2121742096531401,No
ORD000116,47,Whole cake,2024-03-09,2024-03-09,13.14,23.31,Car,Low,Snowy,-0.81,Route_3,CUST000116,49,Other,Chennai,18,3,Italian,Monthly,No,Hot,5,5,Fair,4,True,True,Mixed,0.596138717340201,No
ORD000117,54,Chicken rice,2024-11-25,2024-11-25,9.02,6.76,Bike,High,Sunny,-3.33,Route_2,CUST000117,52,Female,Lucknow,12,5,Asian,Monthly,Yes,Hot,3,1,Good,5,False,False,Mixed,0.9066087670852208,Yes
ORD000118,28,Chicken rice,2024-06-02,2024-06-02,8.43,31.93,Walk,Low,Sunny,16.88,Route_5,CUST000118,54,Female,Delhi,14,5,Italian,Monthly,Yes,Warm,5,2,Good,1,False,True,Bike-friendly,0.9993906807274144,Yes
ORD000119,76,Whole cake,2024-03-31,2024-03-31,13.28,48.36,Walk,Low,Rainy,16.59,Route_2,CUST000119,19,Other,Pune,23,1,Mexican,Weekly,Yes,Cold,1,5,Fair,4,False,False,Bike-friendly,0.2858331805809613,No
ORD000120,84,Briyani rice,2024-10-10,2024-10-10,14.36,30.18,Bike,Low,Sunny,15.82,Route_4,CUST000120,41,Female,Ahmedabad,25,3,Mediterranean,Monthly,Yes,Warm,2,3,Good,1,False,False,Car-only,0.966964107262746,Yes
ORD000121,70,Cookie,2024-03-01,2024-03-01,6.03,14.64,Walk,Low,Snowy,7.49,Route_3,CUST000121,32,Male,Chennai,43,4,American,Monthly,No,Hot,4,4,Good,2,False,False,Bike-friendly,0.6097585384161914,No
ORD000122,77,Taccos,2024-09-08,2024-09-08,10.01,30.73,Bike,Medium,Snowy,8.29,Route_2,CUST000122,39,Male,Mumbai,27,5,Mediterranean,Monthly,No,Hot,4,2,Good,4,False,True,Mixed,0.039782853426703,No
ORD000123,95,Burger,2024-01-23,2024-01-23,10.62,40.83,Walk,High,Sunny,-6.13,Route_3,CUST000123,56,Male,Bangalore,14,5,Asian,Weekly,No,Warm,1,3,Good,2,False,True,Car-only,0.1730161184102189,No
ORD000124,1,Briyani rice,2024-11-23,2024-11-23,12.42,16.77,Walk,Medium,Snowy,-3.65,Route_5,CUST000124,55,Other,Delhi,29,2,American,Weekly,Yes,Hot,2,2,Good,5,False,False,Mixed,0.4692526294732025,No
ORD000125,48,Soup,2024-11-17,2024-11-17,5.02,41.58,Bike,Low,Sunny,-5.89,Route_5,CUST000125,45,Male,Lucknow,43,2,Mexican,Weekly,Yes,Hot,2,3,Fair,2,False,False,Car-only,0.7093527044955408,No
ORD000126,76,Whole cake,2024-12-03,2024-12-03,5.46,5.65,Bike,High,Rainy,2.22,Route_3,CUST000126,57,Male,Delhi,22,3,American,Monthly,No,Warm,3,4,Poor,2,True,False,Bike-friendly,0.3963539131954611,No
ORD000127,46,Salad,2024-12-12,2024-12-12,12.91,22.53,Car,Medium,Snowy,19.3,Route_5,CUST000127,37,Other,Lucknow,7,5,Mexican,Monthly,Yes,Warm,3,1,Good,2,False,False,Bike-friendly,0.4459295650754986,No
ORD000128,85,Chicken rice,2024-08-04,2024-08-04,9.64,20.98,Bike,Medium,Rainy,13.08,Route_5,CUST000128,20,Male,Delhi,23,5,Italian,Monthly,Yes,Cold,4,1,Fair,2,True,True,Mixed,0.3806683231730196,No
ORD000129,84,Shawarma,2024-01-05,2024-01-05,3.54,39.6,Bike,High,Sunny,-8.6,Route_5,CUST000129,55,Female,Bangalore,11,5,Asian,Weekly,No,Hot,2,4,Fair,1,False,True,Car-only,0.4815968186095014,No
ORD000130,44,Chicken wings,2024-12-07,2024-12-07,9.34,39.19,Bike,Low,Snowy,-5.22,Route_2,CUST000130,27,Male,Ahmedabad,37,1,Asian,Weekly,No,Cold,3,5,Poor,2,True,True,Mixed,0.0219657535567848,No
ORD000131,60,Pasta,2024-06-13,2024-06-13,10.93,18.49,Bike,Low,Sunny,13.99,Route_3,CUST000131,38,Other,Pune,41,5,Mediterranean,Monthly,Yes,Hot,1,5,Poor,5,False,True,Bike-friendly,0.534363729727086,No
ORD000132,22,Burger,2024-11-14,2024-11-14,8.95,27.0,Car,High,Sunny,3.01,Route_4,CUST000132,33,Female,Kolkata,40,5,Mediterranean,Weekly,Yes,Hot,5,5,Fair,2,False,True,Mixed,0.8011856125663707,Yes
ORD000133,31,Shawarma,2024-07-31,2024-07-31,7.17,12.86,Bike,Medium,Sunny,4.17,Route_1,CUST000133,32,Other,Chennai,44,3,Mexican,Monthly,No,Warm,5,2,Good,4,True,False,Bike-friendly,0.4942819198735577,No
ORD000134,39,Fried chicken,2024-03-13,2024-03-13,12.42,44.37,Bike,Low,Sunny,6.98,Route_2,CUST000134,58,Female,Kolkata,39,2,Mexican,Weekly,No,Hot,3,5,Fair,1,True,True,Mixed,0.4189394264886829,No
ORD000135,56,Fried chicken,2024-07-24,2024-07-24,13.04,34.06,Bike,High,Rainy,9.55,Route_4,CUST000135,51,Female,Delhi,15,4,Italian,Monthly,No,Warm,3,3,Poor,2,False,False,Car-only,0.0893929164538001,No
ORD000136,30,Soup,2024-03-27,2024-03-27,4.3,23.35,Bike,Low,Sunny,2.24,Route_1,CUST000136,36,Female,Ahmedabad,33,3,Mediterranean,Monthly,No,Cold,5,3,Fair,1,True,True,Mixed,0.8097709362687806,Yes
ORD000137,68,Beef pie,2024-02-11,2024-02-11,8.58,36.84,Car,High,Rainy,16.34,Route_3,CUST000137,59,Other,Chennai,24,1,Asian,Monthly,Yes,Cold,5,5,Fair,1,True,True,Bike-friendly,0.9223429410064194,Yes
ORD000138,66,Pizza,2024-03-04,2024-03-04,8.86,45.19,Car,High,Rainy,4.39,Route_1,CUST000138,57,Other,Chennai,38,5,Mexican,Weekly,Yes,Cold,5,4,Good,5,True,True,Bike-friendly,0.331099514878042,No
ORD000139,51,Soup,2024-07-01,2024-07-01,6.38,47.55,Bike,Medium,Rainy,0.37,Route_3,CUST000139,35,Female,Ahmedabad,5,5,Italian,Monthly,Yes,Hot,5,5,Poor,4,True,True,Car-only,0.7217312252514807,No
ORD000140,82,Pasta,2024-05-01,2024-05-01,3.96,25.72,Walk,High,Sunny,-0.42,Route_5,CUST000140,47,Male,Jaipur,36,2,Mexican,Monthly,No,Cold,2,5,Poor,4,False,False,Car-only,0.6810096146722177,No
ORD000141,61,Burger,2024-08-21,2024-08-21,9.76,16.46,Walk,High,Snowy,-8.06,Route_5,CUST000141,49,Female,Ahmedabad,30,3,Asian,Monthly,Yes,Cold,1,1,Fair,4,False,False,Bike-friendly,0.0250613873495076,No
ORD000142,2,Cup cake,2024-11-18,2024-11-18,4.86,23.64,Bike,High,Rainy,7.92,Route_2,CUST000142,59,Female,Chennai,27,4,Italian,Weekly,No,Cold,1,4,Fair,5,False,True,Bike-friendly,0.5315964714644017,No
ORD000143,97,Taccos,2024-01-04,2024-01-04,6.3,28.4,Car,Low,Sunny,9.03,Route_5,CUST000143,19,Other,Pune,24,5,American,Monthly,No,Hot,4,1,Poor,3,False,True,Bike-friendly,0.5187784139065239,No
ORD000144,20,Fried chicken,2024-06-22,2024-06-22,3.04,23.99,Bike,Medium,Sunny,9.2,Route_3,CUST000144,31,Other,Delhi,14,1,Mexican,Monthly,No,Hot,3,1,Poor,2,True,False,Bike-friendly,0.7170332614723387,No
ORD000145,26,Whole cake,2024-11-27,2024-11-27,3.03,40.27,Car,High,Rainy,17.15,Route_3,CUST000145,38,Female,Delhi,41,4,Italian,Monthly,No,Hot,2,3,Fair,5,False,False,Mixed,0.5996106249930555,No
ORD000146,21,Chicken pie,2024-06-14,2024-06-14,13.21,19.13,Bike,Medium,Sunny,-6.09,Route_2,CUST000146,20,Female,Jaipur,19,5,Italian,Weekly,No,Hot,1,1,Poor,5,False,True,Mixed,0.5881975035940245,No
ORD000147,30,Pasta,2024-04-14,2024-04-14,3.67,6.87,Bike,Medium,Sunny,7.1,Route_2,CUST000147,46,Male,Jaipur,10,5,Italian,Monthly,Yes,Cold,2,2,Fair,2,False,False,Bike-friendly,0.4875072264441386,No
ORD000148,31,Dumplings,2024-04-22,2024-04-22,7.19,30.74,Bike,Medium,Sunny,-8.62,Route_1,CUST000148,21,Female,Pune,30,5,Mexican,Weekly,Yes,Hot,1,3,Fair,2,True,True,Mixed,0.3447965331056385,No
ORD000149,43,Whole cake,2024-06-18,2024-06-18,9.64,45.26,Bike,High,Snowy,0.06,Route_2,CUST000149,53,Other,Bangalore,3,4,Mediterranean,Weekly,Yes,Cold,1,5,Fair,4,True,False,Car-only,0.3121681330714367,No
ORD000150,68,Pasta,2024-02-25,2024-02-25,6.94,49.49,Car,Low,Snowy,3.83,Route_2,CUST000150,44,Female,Hyderabad,47,1,Italian,Monthly,Yes,Warm,5,5,Fair,2,False,False,Bike-friendly,0.5366086830638523,No
ORD000151,74,Sushi,2024-08-07,2024-08-07,10.63,30.73,Walk,High,Sunny,19.63,Route_5,CUST000151,57,Other,Bangalore,26,5,Mediterranean,Weekly,Yes,Hot,4,5,Fair,3,True,False,Bike-friendly,0.5428719433923566,No
ORD000152,64,Cookie,2024-08-01,2024-08-01,12.43,38.77,Bike,High,Rainy,18.33,Route_5,CUST000152,28,Female,Delhi,42,1,Italian,Weekly,Yes,Cold,5,3,Fair,2,True,True,Mixed,0.1455980321259131,No
ORD000153,16,Taccos,2024-10-04,2024-10-04,14.67,17.48,Walk,Medium,Snowy,6.33,Route_4,CUST000153,29,Female,Jaipur,24,4,Italian,Weekly,No,Cold,1,1,Fair,4,False,True,Bike-friendly,0.528295872086259,No
ORD000154,13,Chicken rice,2024-08-31,2024-08-31,13.28,17.44,Bike,Medium,Sunny,18.8,Route_5,CUST000154,31,Male,Mumbai,33,2,Asian,Weekly,Yes,Warm,2,3,Poor,4,False,False,Mixed,0.9537121484237532,Yes
ORD000155,4,Fried chicken,2024-05-16,2024-05-16,7.44,24.03,Car,High,Rainy,-5.9,Route_5,CUST000155,21,Male,Lucknow,10,5,American,Monthly,Yes,Warm,3,5,Good,3,True,True,Car-only,0.5130576767532368,No
ORD000156,65,CoffeeBoba tea,2024-04-08,2024-04-08,7.91,28.11,Car,Medium,Sunny,-7.22,Route_2,CUST000156,29,Other,Mumbai,37,2,Mexican,Weekly,Yes,Hot,5,5,Good,4,False,False,Bike-friendly,0.1481099972566052,No
ORD000157,82,Soup,2024-02-23,2024-02-23,4.3,29.12,Car,High,Rainy,10.83,Route_5,CUST000157,52,Male,Ahmedabad,43,4,American,Monthly,Yes,Cold,4,1,Fair,4,False,False,Bike-friendly,0.9057384442984564,Yes
ORD000158,71,Pasta,2024-01-13,2024-01-13,12.0,23.09,Walk,Low,Rainy,0.99,Route_4,CUST000158,56,Male,Jaipur,35,1,Asian,Monthly,Yes,Hot,4,1,Poor,2,True,True,Car-only,0.8394667665301795,Yes
ORD000159,64,Salad,2024-02-25,2024-02-25,4.72,46.99,Car,Medium,Rainy,3.14,Route_1,CUST000159,27,Female,Chennai,48,2,Mexican,Monthly,No,Warm,1,3,Good,1,True,False,Car-only,0.8430871689361855,Yes
ORD000160,97,Pasta,2024-09-30,2024-09-30,3.19,18.97,Bike,Medium,Snowy,6.48,Route_5,CUST000160,20,Other,Mumbai,24,2,Mexican,Weekly,Yes,Warm,2,2,Poor,2,False,True,Mixed,0.4358161869641094,No
ORD000161,99,Whole cake,2024-04-10,2024-04-10,7.55,35.46,Walk,High,Rainy,17.94,Route_2,CUST000161,60,Other,Chennai,32,5,American,Weekly,Yes,Warm,4,1,Poor,1,True,False,Bike-friendly,0.6904513536260416,No
ORD000162,19,Burritos,2024-09-10,2024-09-10,5.36,43.03,Walk,High,Rainy,-7.14,Route_4,CUST000162,57,Female,Chennai,9,1,Italian,Monthly,No,Cold,4,1,Good,5,False,False,Car-only,0.1398019810208932,No
ORD000163,92,Pasta,2024-09-29,2024-09-29,10.42,27.06,Car,Medium,Sunny,12.78,Route_3,CUST000163,35,Other,Kolkata,22,1,American,Monthly,Yes,Hot,2,5,Fair,3,True,False,Bike-friendly,0.8495170800766547,Yes
ORD000164,22,Cookie,2024-08-28,2024-08-28,2.38,45.92,Walk,High,Rainy,2.41,Route_4,CUST000164,24,Male,Chennai,24,5,American,Monthly,No,Cold,1,1,Fair,5,False,True,Car-only,0.8767034411959602,Yes
ORD000165,36,Burger,2024-08-16,2024-08-16,2.72,16.69,Walk,Medium,Snowy,1.86,Route_1,CUST000165,28,Female,Lucknow,47,3,Mediterranean,Monthly,Yes,Warm,2,4,Fair,4,False,True,Car-only,0.4126672956403827,No
ORD000166,36,Pasta,2024-08-27,2024-08-27,7.16,45.48,Bike,Medium,Rainy,6.12,Route_1,CUST000166,53,Other,Delhi,44,5,Mediterranean,Weekly,Yes,Cold,1,3,Good,2,False,False,Mixed,0.6254013520099199,No
ORD000167,16,CoffeeBoba tea,2024-07-04,2024-07-04,7.36,38.47,Walk,Low,Sunny,9.48,Route_1,CUST000167,46,Female,Lucknow,46,4,Asian,Weekly,No,Hot,5,5,Good,2,True,True,Car-only,0.4576669845569524,No
ORD000168,35,Sushi,2024-04-14,2024-04-14,8.62,10.92,Car,High,Sunny,17.06,Route_5,CUST000168,57,Male,Hyderabad,46,4,Mexican,Monthly,No,Warm,4,4,Fair,3,True,False,Mixed,0.1389215823299759,No
ORD000169,87,Pasta,2024-06-09,2024-06-09,5.2,34.27,Walk,Low,Rainy,-1.67,Route_2,CUST000169,22,Other,Pune,45,2,Asian,Weekly,Yes,Hot,4,1,Fair,3,False,False,Bike-friendly,0.3968081222440484,No
ORD000170,75,Chicken rice,2024-10-07,2024-10-07,5.96,28.37,Car,Low,Rainy,18.15,Route_4,CUST000170,59,Female,Lucknow,30,2,Mediterranean,Monthly,No,Warm,3,4,Fair,3,True,True,Car-only,0.4331102619246663,No
ORD000171,1,Cookie,2024-06-27,2024-06-27,6.31,36.91,Bike,Low,Sunny,0.37,Route_2,CUST000171,50,Female,Hyderabad,16,1,Italian,Monthly,No,Cold,1,5,Fair,3,False,True,Car-only,0.6658003194838473,No
ORD000172,35,Whole cake,2024-10-31,2024-10-31,7.04,29.5,Bike,High,Sunny,-2.33,Route_4,CUST000172,27,Male,Lucknow,23,1,Mexican,Weekly,Yes,Hot,1,4,Poor,4,False,False,Bike-friendly,0.660682626979766,No
ORD000173,60,Cup cake,2024-01-17,2024-01-17,3.15,37.24,Bike,Medium,Snowy,-0.01,Route_1,CUST000173,23,Female,Hyderabad,16,3,American,Monthly,No,Warm,1,3,Fair,1,False,True,Car-only,0.935607269563416,Yes
ORD000174,69,Beef pie,2024-03-09,2024-03-09,11.25,21.01,Walk,Low,Sunny,11.94,Route_1,CUST000174,55,Female,Hyderabad,26,3,Italian,Monthly,No,Cold,4,1,Poor,5,True,False,Car-only,0.8136228812750801,Yes
ORD000175,61,Sushi,2024-04-01,2024-04-01,5.1,22.79,Bike,Low,Sunny,-6.25,Route_4,CUST000175,25,Female,Ahmedabad,35,2,Mexican,Weekly,No,Cold,5,1,Fair,3,True,False,Mixed,0.7112237119480224,No
ORD000176,88,Shawarma,2024-10-27,2024-10-27,5.35,16.33,Bike,Low,Sunny,9.75,Route_2,CUST000176,40,Male,Lucknow,4,3,Mexican,Weekly,No,Warm,4,3,Good,1,False,False,Car-only,0.4298206172582013,No
ORD000177,70,Chicken rice,2024-07-14,2024-07-14,3.85,11.43,Bike,Medium,Snowy,15.86,Route_3,CUST000177,29,Female,Pune,33,5,American,Monthly,No,Warm,2,4,Poor,2,True,False,Car-only,0.1439528556156627,No
ORD000178,1,Pasta,2024-07-03,2024-07-03,8.38,36.91,Car,Medium,Snowy,-6.26,Route_3,CUST000178,29,Other,Chennai,17,4,Mediterranean,Monthly,No,Cold,5,1,Poor,2,True,True,Mixed,0.0990390989264063,No
ORD000179,29,Chicken rice,2024-02-17,2024-02-17,3.78,7.79,Car,Medium,Rainy,13.57,Route_2,CUST000179,56,Other,Lucknow,49,4,Mexican,Monthly,Yes,Cold,2,1,Poor,3,False,True,Bike-friendly,0.3095389363999484,No
ORD000180,12,Pizza,2024-10-09,2024-10-09,3.36,32.03,Bike,High,Snowy,-7.07,Route_4,CUST000180,60,Other,Jaipur,18,3,Asian,Weekly,Yes,Cold,1,4,Good,5,False,True,Car-only,0.9791948560125604,Yes
ORD000181,52,Pizza,2024-04-11,2024-04-11,11.22,6.25,Bike,High,Sunny,-9.66,Route_2,CUST000181,40,Other,Pune,44,2,Mediterranean,Monthly,No,Cold,5,1,Poor,1,True,True,Mixed,0.2966750002808453,No
ORD000182,22,Pasta,2024-07-17,2024-07-17,9.79,49.91,Bike,Low,Sunny,-0.49,Route_4,CUST000182,52,Male,Chennai,37,2,Mexican,Weekly,No,Warm,2,2,Poor,3,True,False,Mixed,0.4483009369653666,No
ORD000183,3,Beef pie,2024-10-26,2024-10-26,6.72,11.02,Bike,Medium,Rainy,15.87,Route_4,CUST000183,42,Male,Jaipur,8,5,Mediterranean,Monthly,Yes,Warm,4,5,Good,2,True,False,Car-only,0.9133884812712154,Yes
ORD000184,29,Cup cake,2024-09-10,2024-09-10,13.72,42.89,Walk,Low,Rainy,17.57,Route_4,CUST000184,51,Other,Mumbai,46,1,Mediterranean,Weekly,Yes,Hot,5,1,Poor,2,False,True,Car-only,0.3924290850448989,No
ORD000185,9,Fried chicken,2024-10-30,2024-10-30,4.99,20.46,Walk,Low,Snowy,4.16,Route_4,CUST000185,26,Female,Bangalore,50,3,Mexican,Weekly,Yes,Warm,1,1,Fair,4,False,False,Bike-friendly,0.227789461564181,No
ORD000186,26,Pasta,2024-09-20,2024-09-20,3.02,39.45,Bike,Medium,Sunny,11.49,Route_1,CUST000186,32,Other,Jaipur,48,2,Mexican,Monthly,No,Cold,3,4,Fair,1,True,False,Car-only,0.1692410320968078,No
ORD000187,3,Pasta,2024-02-03,2024-02-03,5.48,10.07,Bike,Medium,Sunny,5.65,Route_2,CUST000187,59,Female,Bangalore,41,4,Asian,Weekly,Yes,Cold,5,2,Good,1,False,False,Car-only,0.1020390337215739,No
ORD000188,21,Taccos,2024-05-14,2024-05-14,7.33,34.21,Walk,High,Rainy,18.53,Route_1,CUST000188,54,Male,Mumbai,18,5,Mexican,Monthly,No,Warm,1,2,Poor,3,True,True,Car-only,0.9264629410676684,Yes
ORD000189,44,Taccos,2024-11-22,2024-11-22,4.72,29.3,Walk,Low,Snowy,-5.42,Route_3,CUST000189,56,Male,Ahmedabad,17,5,Mediterranean,Weekly,No,Cold,5,3,Good,3,True,True,Mixed,0.913883018041437,Yes
ORD000190,18,Burger,2024-10-23,2024-10-23,12.69,33.12,Car,High,Rainy,2.55,Route_5,CUST000190,48,Other,Bangalore,29,2,Italian,Monthly,Yes,Hot,1,4,Fair,2,True,True,Car-only,0.8815202723644466,Yes
ORD000191,36,Salad,2024-08-20,2024-08-20,12.48,43.68,Walk,Low,Rainy,5.73,Route_5,CUST000191,44,Male,Hyderabad,49,4,American,Monthly,Yes,Hot,1,2,Poor,5,True,True,Mixed,0.6423158524535024,No
ORD000192,93,Pasta,2024-07-06,2024-07-06,8.89,30.45,Walk,Medium,Sunny,16.38,Route_2,CUST000192,51,Other,Jaipur,43,4,Mexican,Weekly,Yes,Hot,3,4,Poor,3,True,False,Bike-friendly,0.3534127725258,No
ORD000193,26,Burger,2024-08-18,2024-08-18,2.34,22.76,Bike,Low,Snowy,16.32,Route_2,CUST000193,59,Other,Delhi,9,2,Italian,Weekly,Yes,Warm,5,3,Poor,1,False,True,Car-only,0.7069162081954516,No
ORD000194,60,Pizza,2024-09-24,2024-09-24,6.88,37.14,Car,High,Snowy,17.88,Route_1,CUST000194,33,Male,Delhi,7,2,Mediterranean,Weekly,Yes,Warm,1,1,Fair,4,True,True,Mixed,0.7617651274175167,No
ORD000195,45,Taccos,2024-07-28,2024-07-28,5.34,49.13,Car,Low,Rainy,19.36,Route_5,CUST000195,60,Male,Chennai,25,3,Asian,Weekly,Yes,Cold,2,4,Fair,2,True,True,Mixed,0.279745398135944,No
ORD000196,3,Salad,2024-06-17,2024-06-17,4.79,30.75,Bike,High,Sunny,18.37,Route_4,CUST000196,18,Male,Bangalore,33,1,Mexican,Monthly,Yes,Hot,5,5,Fair,3,False,True,Mixed,0.7761776889699439,No
ORD000197,79,Chicken wings,2024-07-20,2024-07-20,11.13,12.53,Bike,Low,Sunny,15.84,Route_2,CUST000197,56,Male,Chennai,1,5,Mexican,Weekly,No,Cold,4,3,Fair,5,False,True,Car-only,0.2878515953023537,No
ORD000198,44,Burger,2024-01-04,2024-01-04,4.76,26.29,Car,Low,Sunny,-2.81,Route_4,CUST000198,40,Male,Ahmedabad,46,2,Mediterranean,Weekly,No,Hot,5,5,Good,5,False,False,Car-only,0.4491844673007974,No
ORD000199,37,Briyani rice,2024-08-05,2024-08-05,9.27,35.14,Car,High,Rainy,19.88,Route_2,CUST000199,37,Male,Lucknow,16,4,Italian,Weekly,Yes,Cold,2,2,Good,5,False,False,Car-only,0.9679862105273892,Yes
ORD000200,84,Chicken pie,2024-08-07,2024-08-07,5.97,33.15,Bike,Medium,Rainy,3.99,Route_1,CUST000200,25,Other,Jaipur,48,3,Mediterranean,Monthly,No,Hot,4,5,Fair,5,True,False,Mixed,0.3802610947589467,No
ORD000201,62,Chicken rice,2024-05-15,2024-05-15,5.45,24.18,Car,Medium,Sunny,5.78,Route_1,CUST000201,55,Other,Delhi,27,4,Italian,Monthly,No,Hot,2,1,Fair,4,True,True,Bike-friendly,0.6969609232328258,No
ORD000202,68,Shawarma,2024-10-18,2024-10-18,11.22,44.05,Bike,High,Snowy,3.9,Route_4,CUST000202,42,Female,Kolkata,40,1,Mediterranean,Weekly,Yes,Hot,2,2,Poor,1,True,True,Mixed,0.7331246584315991,No
ORD000203,46,Dumplings,2024-07-06,2024-07-06,10.91,41.57,Car,Medium,Snowy,-2.27,Route_1,CUST000203,58,Other,Delhi,43,1,Mexican,Weekly,No,Hot,5,4,Poor,3,False,True,Car-only,0.941398759809818,Yes
ORD000204,20,Salad,2024-08-01,2024-08-01,7.34,47.31,Bike,Medium,Rainy,10.76,Route_4,CUST000204,49,Female,Jaipur,31,5,Italian,Monthly,No,Cold,3,4,Poor,2,True,True,Bike-friendly,0.3402364623981002,No
ORD000205,26,Chicken pie,2024-09-06,2024-09-06,8.57,38.47,Walk,Medium,Rainy,19.26,Route_4,CUST000205,21,Other,Jaipur,7,5,American,Monthly,Yes,Cold,1,3,Fair,3,False,True,Mixed,0.6676369035113451,No
ORD000206,49,Chicken rice,2024-10-26,2024-10-26,13.77,22.55,Bike,Medium,Rainy,17.78,Route_3,CUST000206,30,Male,Pune,42,2,American,Monthly,Yes,Cold,5,1,Fair,1,False,True,Bike-friendly,0.0938019680559972,No
ORD000207,7,Chicken pie,2024-12-06,2024-12-06,13.88,44.93,Walk,High,Rainy,-6.5,Route_3,CUST000207,38,Male,Jaipur,45,2,Mediterranean,Monthly,No,Cold,5,1,Poor,2,True,True,Bike-friendly,0.6414291115770434,No
ORD000208,74,Pizza,2024-06-13,2024-06-13,11.03,24.1,Bike,Medium,Snowy,0.84,Route_5,CUST000208,51,Other,Ahmedabad,34,2,Mediterranean,Monthly,Yes,Warm,2,4,Poor,4,True,True,Bike-friendly,0.784022576205685,No
ORD000209,17,Cup cake,2024-05-09,2024-05-09,4.73,18.8,Car,Low,Snowy,12.19,Route_5,CUST000209,45,Female,Mumbai,12,1,Asian,Monthly,No,Cold,3,5,Fair,4,True,True,Car-only,0.2331465625260088,No
ORD000210,86,Soup,2024-05-25,2024-05-25,6.32,36.06,Bike,High,Snowy,8.07,Route_4,CUST000210,54,Female,Ahmedabad,43,5,Mexican,Weekly,Yes,Cold,3,5,Poor,2,True,False,Bike-friendly,0.5688568342320479,No
ORD000211,32,Chicken pie,2024-04-16,2024-04-16,5.04,49.94,Bike,High,Rainy,11.33,Route_1,CUST000211,26,Other,Bangalore,8,5,Mexican,Monthly,Yes,Hot,5,3,Good,2,True,True,Mixed,0.6582521809790303,No
ORD000212,46,Beef pie,2024-10-12,2024-10-12,9.5,20.78,Car,Low,Sunny,1.28,Route_3,CUST000212,25,Male,Jaipur,42,5,Mexican,Weekly,Yes,Cold,4,5,Fair,5,True,False,Mixed,0.8295036249708468,Yes
ORD000213,71,Beef pie,2024-07-07,2024-07-07,13.14,28.64,Bike,High,Snowy,1.35,Route_3,CUST000213,51,Female,Pune,35,3,American,Monthly,No,Warm,5,2,Poor,1,False,False,Mixed,0.1611492348480946,No
ORD000214,84,Beef pie,2024-02-06,2024-02-06,6.91,39.54,Bike,Medium,Snowy,4.74,Route_4,CUST000214,55,Male,Hyderabad,36,2,Mexican,Weekly,No,Hot,3,1,Fair,3,False,False,Bike-friendly,0.5442631615538666,No
ORD000215,40,Chicken rice,2024-09-22,2024-09-22,4.64,35.27,Walk,High,Sunny,3.11,Route_2,CUST000215,23,Male,Ahmedabad,10,2,Mediterranean,Weekly,No,Hot,3,5,Good,4,True,False,Bike-friendly,0.5627083235237814,No
ORD000216,68,Pizza,2024-04-03,2024-04-03,2.7,16.73,Walk,Medium,Sunny,5.37,Route_1,CUST000216,21,Other,Delhi,11,5,Mediterranean,Weekly,Yes,Warm,4,3,Fair,2,True,True,Car-only,0.9920954986356632,Yes
ORD000217,93,Whole cake,2024-08-02,2024-08-02,7.79,21.28,Bike,Medium,Rainy,12.81,Route_3,CUST000217,45,Male,Chennai,6,3,Mediterranean,Weekly,No,Hot,2,3,Poor,5,True,False,Bike-friendly,0.3324735126502999,No
ORD000218,96,Chicken rice,2024-05-09,2024-05-09,7.45,48.07,Bike,High,Snowy,-6.39,Route_2,CUST000218,22,Other,Jaipur,6,5,Asian,Monthly,No,Hot,3,5,Poor,1,True,False,Mixed,0.9347265277686309,Yes
ORD000219,35,Burger,2024-04-03,2024-04-03,5.48,19.89,Car,Low,Sunny,19.71,Route_3,CUST000219,33,Male,Chennai,36,3,Mediterranean,Monthly,No,Cold,4,2,Good,5,False,False,Bike-friendly,0.8736855741559542,Yes
